Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
bmks3,"307,00","280,70","395,12","12,79","9,37%",ON,"0,000",0,"8,00","8,00",1,390,1,202.733.000,"57,7863","39,2652","32,05%","0,0000","32,05%",230.072.000,174.521.000,4.665.000,158.557.000,-153.892.000,139.608.250,-14.283.750,,"22,00%",Consumo Cíclico,Viagens e Lazer,Bicicletas,484,1,22,461,-,
bmob3,"14,01","11,67","16,55","3,73","12,62%",ON,"0,000",17,"0,83","0,83",48.484,666.655,8,1.145.338.000,"0,2235","0,0000","100,00%","0,0000","100,00%",1.455.062.000,913.252.000,0,513.733.000,-513.733.000,1.199.373.572,685.640.572,Novo Mercado,"94,75%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,14.036,184,245,13.607,-,
bnbr3,"96,00","94,00","119,07","6,22","-0,14%",ON,"0,000",0,"5,00","5,00",89,9.701,1,11.528.179.000,"3,5443","5,9690","68,41%","0,0000","68,41%",68.212.840.000,3.865.336.000,-,3.865.336.000,-,9.475.175.904,9.475.175.904,,"0,63%",Financeiro e Outros,Intermediários Financeiros,Bancos,9.810,12,1.117,8.681,-,
boas3,"7,95",-,-,-,-%,ON,"0,000",0,"6,92","6,92",190.195,0,27,2.298.766.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.479.573.000,1.372.109.000,8.425.000,1.146.463.000,-1.138.038.000,4.212.250.618,3.074.212.618,,"100,20%",Financeiro e Outros,Serviços Financeiros Diversos,Serviços Financeiros Diversos,2.342,232,0,2.110,-,
bobr3,"1,00","1,00","1,00",-,"0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,944.000,"0,0000","0,0000","0,00%","0,0000","0,00%",921.921.000,497.143.000,377.859.000,116.036.000,261.823.000,407.983.133,669.806.133,,"27,26%",Consumo não Cíclico,Produtos de Uso Pessoal e de Limpeza,Produtos de Limpeza,8.359,26,38,8.295,-,
bobr4,"2,20","1,94","2,90",-,"8,91%",PN,"0,000",0,"5,26","5,26",211,490,2,944.000,"0,0000","0,0000","0,00%","0,0000","0,00%",921.921.000,497.143.000,377.859.000,116.036.000,261.823.000,407.983.133,669.806.133,,"27,26%",Consumo não Cíclico,Produtos de Uso Pessoal e de Limpeza,Produtos de Limpeza,8.359,26,38,8.295,-,
bpac11,"29,98","29,98","38,05","2,62","-13,15%",,"1,942",206,"0,03","0,03",624.747,23.178.114,117,56.270.405.000,"0,5491","0,5549","1,06%","0,0000","1,06%",613.163.305.000,5.377.551.000,-,0,-,114.984.491.814,114.984.491.814,Nível 2,"26,17%",Financeiro e Outros,Intermediários Financeiros,Bancos,106.995,738,2.800,103.457,-,1 ON (BPAC3)
bpac3,"14,22","14,22","18,80","1,84","-16,79%",ON,"0,000",0,"12,00","12,00",100,1.816,1,56.270.405.000,"0,1830","0,1850","1,06%","0,0000","1,06%",613.163.305.000,5.377.551.000,-,0,-,114.984.491.814,114.984.491.814,Nível 2,"26,17%",Financeiro e Outros,Intermediários Financeiros,Bancos,106.995,738,2.800,103.457,-,
bpac5,"7,73","7,64","9,92","3,39","-9,59%",PNA,"0,000",0,"5,00","5,00",140,1.317,1,56.270.405.000,"0,1830","0,1850","1,06%","0,0000","1,06%",613.163.305.000,5.377.551.000,-,0,-,114.984.491.814,114.984.491.814,Nível 2,"26,17%",Financeiro e Outros,Intermediários Financeiros,Bancos,106.995,738,2.800,103.457,-,
bpan4,"7,03","7,03","10,80","3,06","-10,33%",PN,"0,000",74,"0,21","0,21",475.740,4.690.796,108,7.518.344.000,"0,0000","0,0000","0,00%","0,0000","0,00%",65.180.015.000,8.445.000,-,8.445.000,-,8.921.562.733,8.921.562.733,Nível 1,"24,19%",Financeiro e Outros,Intermediários Financeiros,Bancos,90.714,200,997,89.517,-,
bpar3,"117,42","117,42","123,83","8,76","-5,18%",ON,"0,000",0,"0,00","0,00",0,0,0,2.051.263.000,"0,0000","6,9413","0,00%","0,0000","0,00%",18.253.219.000,444.174.000,-,444.174.000,-,1.118.032.026,1.118.032.026,,"0,02%",Financeiro e Outros,Intermediários Financeiros,Bancos,334,2,113,219,-,
bpat33,"44,05",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,2.322.738.000,"0,0000","0,0000","0,00%","0,0000","0,00%",16.293.071.000,3.335.668.000,-,0,-,1.533.769.021,1.533.769.021,,--%,Financeiro e Outros,Intermediários Financeiros,Bancos,2.110,2,65,2.043,-,
bpha3,"0,62",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-292.294.000,"0,0000","0,0000","0,00%","0,0000","0,00%",70.490.000,11.206.000,75.325.000,809.000,74.516.000,70.110.299,144.626.299,Novo Mercado,--%,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,-,0,0,0,-,
brap3,"16,93","16,11","20,84","11,18","-14,24%",ON,"0,000",0,"5,43","5,43",22.543,447.479,13,8.451.831.000,"2,7472","1,8920","31,13%","0,0000","31,13%",8.508.543.000,294.978.000,0,294.731.000,-294.731.000,6.984.213.266,6.689.482.266,Nível 1,"71,56%",Materiais Básicos,Mineração,Minerais Metálicos,142.241,674,10.868,130.699,-,
brap4,"18,22","17,09","23,23","11,45","-18,59%",PN,"0,221",201,"0,48","0,48",2.014.344,41.112.761,108,8.451.831.000,"3,0219","2,0861","30,97%","0,0000","30,97%",8.508.543.000,294.978.000,0,294.731.000,-294.731.000,6.984.213.266,6.689.482.266,Nível 1,"71,56%",Materiais Básicos,Mineração,Minerais Metálicos,142.241,674,10.868,130.699,-,
brbi11,"14,92","12,13","15,80","7,84","17,02%",,"0,000",0,"1,50","1,50",138,2.229,1,845.754.000,"1,3200","1,1700","11,36%","0,0000","11,36%",12.890.065.000,12.801.815.000,11.469.969.000,12.775.547.000,-1.305.578.000,1.566.535.904,260.957.904,Nível 2,"44,99%",Financeiro e Outros,Intermediários Financeiros,Bancos,20.472,90,81,20.301,-,1 ON (BRBI3)
brbi3,"0,00",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,845.754.000,"0,4400","0,2500","43,18%","0,0000","43,18%",12.890.065.000,12.801.815.000,11.469.969.000,12.775.547.000,-1.305.578.000,1.566.535.904,260.957.904,Nível 2,"44,99%",Financeiro e Outros,Intermediários Financeiros,Bancos,20.472,90,81,20.301,-,
brbi4,"0,00",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,845.754.000,"0,4400","0,2500","43,18%","0,0000","43,18%",12.890.065.000,12.801.815.000,11.469.969.000,12.775.547.000,-1.305.578.000,1.566.535.904,260.957.904,Nível 2,"44,99%",Financeiro e Outros,Intermediários Financeiros,Bancos,20.472,90,81,20.301,-,
brfs3,"25,01","12,41","26,23","2,31","64,76%",ON,"0,971",301,"1,04","1,04",2.007.047,31.671.202,426,16.530.050.000,"0,0000","0,5775","0,00%","0,0000","0,00%",60.489.987.000,28.335.196.000,19.543.100.000,10.808.900.000,8.734.200.000,42.078.655.882,50.812.855.882,Novo Mercado,"48,41%",Consumo não Cíclico,Alimentos Processados,Carnes e Derivados,77.688,1.030,1.789,74.869,-,
brge11,"13,18","10,54","14,00",-,"25,05%",,"0,000",0,"5,00","5,00",10,0,1,1.882.208.000,"0,2637","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge12,"13,47","10,49","14,00",-,"24,72%",,"0,000",0,"0,00","0,00",0,0,0,1.882.208.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge3,"13,50","11,21","13,50",-,"18,53%",ON,"0,000",0,"2,00","2,00",96,0,1,1.882.208.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge5,"13,18","11,60","13,18",-,"13,62%",PNA,"0,000",0,"1,00","0,50",161,1.038,1,1.882.208.000,"0,2197","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge6,"12,92","10,27","13,80",-,"19,30%",PNB,"0,000",0,"5,00","5,00",4,0,1,1.882.208.000,"0,5274","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge7,"13,07","11,50","13,55",-,"13,65%",PN,"0,000",0,"0,00","0,00",0,0,0,1.882.208.000,"0,3076","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge8,"13,17","10,63","13,17",-,"23,43%",PN,"0,000",0,"0,00","0,00",0,0,0,1.882.208.000,"0,2197","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brin3,"39,15",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,471.955.000,"0,3237","0,0000","100,00%","0,0000","100,00%",939.386.000,247.459.000,188.864.000,124.362.000,64.502.000,-,-,,"2,00%",Financeiro e Outros,Previdência e Seguros,Corretoras de Seguros,3.026,17,96,2.913,-,
brit3,"3,02","2,77","4,75","2,89","-3,82%",ON,"0,000",0,"8,21","8,21",22.875,101.794,8,1.557.891.000,"0,0323","0,0872","169,58%","0,0000","169,58%",4.057.688.000,1.161.304.000,1.949.245.000,917.651.000,1.031.594.000,1.356.266.646,2.387.860.646,Novo Mercado,"20,04%",Comunicações,Telecomunicações,Telecomunicações,11.200,114,50,11.036,-,
briv3,"12,86","10,36","13,15",-,"18,31%",ON,"0,000",0,"5,00","5,00",10,132,1,1.711.530.000,"0,1583","0,0000","100,00%","0,0000","100,00%",27.667.699.000,693.223.000,-,693.223.000,-,1.128.165.605,1.128.165.605,,"18,00%",Financeiro e Outros,Intermediários Financeiros,Bancos,19.921,11,2.548,17.362,-,
briv4,"12,54","10,26","12,99","2,61","19,43%",PN,"0,000",0,"5,00","5,00",100,1.098,1,1.711.530.000,"0,3102","0,3273","5,49%","0,0000","5,49%",27.667.699.000,693.223.000,-,693.223.000,-,1.128.165.605,1.128.165.605,,"18,00%",Financeiro e Outros,Intermediários Financeiros,Bancos,19.921,11,2.548,17.362,-,
brkm3,"14,55","14,50","26,66",-,"-21,35%",ON,"0,000",0,"7,40","7,40",4.311,114.931,8,-25.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",92.650.000.000,34.266.000.000,44.753.000.000,14.337.000.000,30.416.000.000,11.582.097.026,41.998.097.026,Nível 1,"34,97%",Materiais Básicos,Químicos,Petroquímicos,53.624,373,3.630,49.621,-,
brkm5,"14,50","14,37","27,42",-,"-19,49%",PNA,"0,186",192,"8,23","8,23",993.794,27.249.831,306,-25.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",92.650.000.000,34.266.000.000,44.753.000.000,14.337.000.000,30.416.000.000,11.582.097.026,41.998.097.026,Nível 1,"34,97%",Materiais Básicos,Químicos,Petroquímicos,53.624,373,3.630,49.621,-,
brkm6,"9,20","9,20","16,00",-,"-38,26%",PNB,"0,000",0,"2,00","2,00",79,0,1,-25.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",92.650.000.000,34.266.000.000,44.753.000.000,14.337.000.000,30.416.000.000,11.582.097.026,41.998.097.026,Nível 1,"34,97%",Materiais Básicos,Químicos,Petroquímicos,53.624,373,3.630,49.621,-,
brml3,"8,26",-,-,-,-%,ON,"0,000",0,"0,27","0,27",987.664,0,241,13.074.178.000,"0,0000","0,0000","0,00%","0,0000","0,00%",19.799.982.000,1.403.951.000,1.994.797.000,1.061.809.000,932.988.000,6.770.891.280,7.703.879.280,,--%,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,1,0,1,0,-,
brpr3,"131,17",-,-,-,-%,ON,"0,000",0,"5,00","5,00",35,4.591,2,1.136.906.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.582.209.000,320.900.000,82.200.000,161.669.000,-79.469.000,60.919.545,-18.549.455,,"142,02%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,5.501,147,30,5.324,-,
brqb3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,234.929.000,"0,3052","0,0451","85,22%","0,0000","85,22%",383.363.000,250.966.000,8.968.000,159.774.000,-150.806.000,0,-150.806.000,,--%,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,19,0,1,18,-,
brsr3,"11,96","11,11","14,98","5,62","-4,47%",ON,"0,000",0,"10,00","10,00",142,1.911,6,10.273.592.000,"0,9173","0,6722","26,72%","0,0000","26,72%",142.407.743.000,4.233.814.000,-,4.233.814.000,-,4.634.408.604,4.634.408.604,Nível 1,"50,61%",Financeiro e Outros,Intermediários Financeiros,Bancos,167.536,648,4.732,162.156,-,
brsr5,"16,71","14,11","19,88","3,40","-6,02%",PNA,"0,000",0,"5,00","5,00",2,0,1,10.273.592.000,"0,9327","0,5682","39,07%","0,0000","39,07%",142.407.743.000,4.233.814.000,-,4.233.814.000,-,4.634.408.604,4.634.408.604,Nível 1,"50,61%",Financeiro e Outros,Intermediários Financeiros,Bancos,167.536,648,4.732,162.156,-,
brsr6,"10,70","10,65","15,14","5,14","-9,01%",PNB,"0,000",46,"0,03","0,03",194.866,2.638.486,54,10.273.592.000,"0,9173","0,5499","40,05%","0,0000","40,05%",142.407.743.000,4.233.814.000,-,4.233.814.000,-,4.634.408.604,4.634.408.604,Nível 1,"50,61%",Financeiro e Outros,Intermediários Financeiros,Bancos,167.536,648,4.732,162.156,-,
bsev3,"9,00",-,-,-,-%,ON,"0,000",0,"3,00","3,00",7.621,68.589,6,-847.034.000,"0,0000","0,0000","0,00%","0,0000","0,00%",11.839.684.000,3.701.121.000,7.636.892.000,981.607.000,6.655.285.000,9.183.864.834,15.839.149.834,,--%,Consumo não Cíclico,Alimentos Processados,Açucar e Alcool,1,0,1,0,-,
bsli3,"8,80","7,66","12,61","0,79","-21,43%",ON,"0,000",0,"12,00","12,00",1,12,1,2.582.437.000,"0,0457","0,0696","52,39%","0,0000","52,39%",49.184.951.000,4.774.799.000,-,4.774.799.000,-,3.489.702.762,3.489.702.762,,"19,29%",Financeiro e Outros,Intermediários Financeiros,Bancos,2.746,0,35,2.711,-,
bsli4,"8,70","8,01","15,43","0,88","-13,17%",PN,"0,000",0,"2,00","2,00",8,89,1,2.582.437.000,"0,0503","0,0766","52,39%","0,0000","52,39%",49.184.951.000,4.774.799.000,-,4.774.799.000,-,3.489.702.762,3.489.702.762,,"19,29%",Financeiro e Outros,Intermediários Financeiros,Bancos,2.746,0,35,2.711,-,
bttl4,"11.091,73",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,76.818.000,"0,0000","0,0000","0,00%","0,0000","0,00%",94.662.000,25.610.000,0,19.874.000,-19.874.000,79.801.250,59.927.250,,"12,92%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,941,0,12,929,-,
cali3,"25,00","16,25","28,38","2,47","53,85%",ON,"0,000",0,"2,00","2,00",100,0,1,28.348.000,"0,4468","0,6178","38,27%","0,0000","38,27%",222.486.000,52.969.000,47.654.000,6.657.000,40.997.000,93.024.275,134.021.275,,"12,05%",Consumo Cíclico,Construção Civil,Incorporações,337,0,5,332,-,
cali4,"50,00",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,28.348.000,"0,0000","0,0000","0,00%","0,0000","0,00%",222.486.000,52.969.000,47.654.000,6.657.000,40.997.000,93.024.275,134.021.275,,"12,05%",Consumo Cíclico,Construção Civil,Incorporações,337,0,5,332,-,
camb3,"9,97","8,13","12,22","6,68","15,93%",ON,"0,000",0,"5,02","5,02",6.303,71.854,3,283.139.000,"0,1382","0,6664","382,08%","0,0000","382,08%",398.016.000,203.517.000,3.555.000,48.213.000,-44.658.000,421.482.548,376.824.548,,"49,47%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Calçados,5.454,16,41,5.397,-,
camb4,"6,25",-,-,"0,43",-%,PN,"0,000",0,"4,00","2,40",41,233,1,283.139.000,"0,1382","0,0271","80,40%","0,0000","80,40%",398.016.000,203.517.000,3.555.000,48.213.000,-44.658.000,421.482.548,376.824.548,,"49,47%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Calçados,5.454,16,41,5.397,-,
caml3,"7,03","6,99","9,84","3,67","-5,00%",ON,"0,000",7,"0,21","0,21",112.752,989.963,35,3.440.553.000,"0,2886","0,2580","10,60%","0,0000","10,60%",12.083.226.000,7.645.685.000,6.532.807.000,2.648.388.000,3.884.419.000,2.460.500.000,6.344.919.000,Novo Mercado,"27,03%",Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,42.039,90,118,41.831,-,
card3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash3,"3,17","2,67","5,30",-,"-0,63%",ON,"0,000",56,"0,43","0,43",587.488,4.464.909,119,533.193.000,"0,0000","0,0000","0,00%","0,0000","0,00%",673.295.000,513.217.000,829.000,451.376.000,-450.547.000,276.326.570,-174.220.430,Novo Mercado,"74,24%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,162.356,0,794,161.562,-,
casn3,"8,77","8,77","8,77","0,13","0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,2.188.544.000,"0,0220","0,0111","49,50%","0,0000","49,50%",5.067.489.000,708.692.000,2.080.144.000,150.449.000,1.929.695.000,8.529.097.213,10.458.792.213,,"0,01%",Utilidade Pública,Água e Saneamento,Água e Saneamento,100,0,20,80,-,
casn4,"6,07","6,07","6,07",-,"0,00%",PN,"0,000",0,"0,00","0,00",0,0,0,2.188.544.000,"0,0240","0,0000","100,00%","0,0000","100,00%",5.067.489.000,708.692.000,2.080.144.000,150.449.000,1.929.695.000,8.529.097.213,10.458.792.213,,"0,01%",Utilidade Pública,Água e Saneamento,Água e Saneamento,100,0,20,80,-,
cata3,"103,61",-,-,"18,97",-%,ON,"0,000",0,"0,00","0,00",0,0,0,189.832.000,"19,7394","19,6512","0,45%","0,0000","0,45%",371.061.000,235.202.000,118.462.000,53.882.000,64.580.000,14.940.355,79.520.355,,"17,58%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,142,0,6,136,-,
cata4,"0,00",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,189.832.000,"138,5280","149,9916","8,28%","0,0000","8,28%",371.061.000,235.202.000,118.462.000,53.882.000,64.580.000,14.940.355,79.520.355,,"17,58%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,142,0,6,136,-,
cbav3,"6,18","3,64","7,54",-,"50,73%",ON,"0,000",46,"0,43","0,43",937.199,3.889.376,152,4.012.332.000,"0,3458","0,0000","100,00%","0,0000","100,00%",13.557.128.000,4.622.715.000,4.843.641.000,1.664.297.000,3.179.344.000,4.023.629.267,7.202.973.267,Novo Mercado,"31,40%",Materiais Básicos,Mineração,Minerais Metálicos,15.903,606,249,15.048,-,
cbee3,"12,00","9,00","19,99",-,"-18,92%",ON,"0,000",0,"3,00","3,00",1,0,1,5.721.307.000,"0,0000","0,0000","0,00%","0,0000","0,00%",18.272.578.000,3.267.357.000,6.364.368.000,228.858.000,6.135.510.000,3.048.417.672,9.183.927.672,,"0,19%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.061,9,29,1.023,-,
ccro3,"10,93","10,93","14,02","3,82","-18,19%",ON,"0,531",51,"2,72","2,72",15.645.295,218.095.412,1.091,13.510.201.000,"0,1933","0,4170","115,72%","0,0000","115,72%",59.077.105.000,12.571.891.000,34.391.929.000,8.643.267.000,25.748.662.000,22.078.600.000,47.827.262.000,Novo Mercado,"49,10%",Bens Industriais,Transporte,Exploração de Rodovias,45.956,1.225,336,44.395,-,
ccxc3,"1,16",-,-,-,-%,ON,"0,000",0,"5,00","3,00",60,121,1,-74.731.000,,,%,,%,842.000,842.000,0,31.000,-31.000,1.973.426,1.942.426,Novo Mercado,--%,Financeiro e Outros,Outros,Outros,1.304,0,6,1.298,-,
ceab3,"10,04","6,99","13,67",-,"16,47%",ON,"0,000",78,"0,48","0,48",208.382,2.123.413,86,3.180.772.000,"0,0000","0,0000","0,00%","0,0000","0,00%",8.776.860.000,4.097.212.000,1.430.663.000,1.148.139.000,282.524.000,3.094.780.483,3.377.304.483,Novo Mercado,"32,93%",Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,37.598,311,209,37.078,-,
cebr3,"16,23","14,40","26,23","4,54","12,63%",ON,"0,000",0,"5,00","5,00",100,2.160,1,1.075.355.000,"2,6517","0,7376","72,18%","0,0000","72,18%",1.475.678.000,771.591.000,0,676.559.000,-676.559.000,1.190.501.265,513.942.265,,"19,85%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.107,11,73,1.023,-,
cebr5,"15,41","14,09","22,22","4,79","7,76%",PNA,"0,000",0,"5,00","5,00",200,3.736,1,1.075.355.000,"2,6517","0,7376","72,18%","0,0000","72,18%",1.475.678.000,771.591.000,0,676.559.000,-676.559.000,1.190.501.265,513.942.265,,"19,85%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.107,11,73,1.023,-,
cebr6,"16,80","15,97","22,94","10,22","5,20%",PNB,"0,000",0,"5,00","5,00",200,4.252,1,1.075.355.000,"2,9168","1,7176","41,11%","0,0000","41,11%",1.475.678.000,771.591.000,0,676.559.000,-676.559.000,1.190.501.265,513.942.265,,"19,85%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.107,11,73,1.023,-,
cedo3,"22,30","22,00","39,00",-,"-3,04%",ON,"0,000",0,"5,00","5,00",12,0,1,248.620.000,"0,0000","0,0000","0,00%","0,0000","0,00%",900.529.000,414.100.000,380.596.000,7.127.000,373.469.000,222.313.137,595.782.137,Nível 1,"61,31%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,2.227,4,28,2.195,-,
cedo4,"22,14","21,06","31,42",-,"-9,63%",PN,"0,000",0,"5,00","5,00",34,966,1,248.620.000,"0,0000","0,0000","0,00%","0,0000","0,00%",900.529.000,414.100.000,380.596.000,7.127.000,373.469.000,222.313.137,595.782.137,Nível 1,"61,31%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,2.227,4,28,2.195,-,
ceeb3,"38,00","35,80","41,01","7,42","0,88%",ON,"0,000",0,"5,00","5,00",2,0,1,6.957.000.000,"4,5632","2,8207","38,19%","0,0000","38,19%",28.935.000.000,5.125.000.000,14.297.000.000,767.000.000,13.530.000.000,12.456.684.787,25.986.684.787,,"1,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,2.999,99,201,2.699,-,
ceeb5,"35,70","33,88","39,00","6,82","-2,49%",PNA,"0,000",0,"0,10","0,10",55,0,1,6.957.000.000,"2,0311","2,4349","19,88%","0,0000","19,88%",28.935.000.000,5.125.000.000,14.297.000.000,767.000.000,13.530.000.000,12.456.684.787,25.986.684.787,,"1,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,2.999,99,201,2.699,-,
ceeb6,"60,68",-,-,"4,41",-%,PNB,"0,000",0,"0,00","0,00",0,0,0,6.957.000.000,"4,9829","2,6784","46,25%","0,0000","46,25%",28.935.000.000,5.125.000.000,14.297.000.000,767.000.000,13.530.000.000,12.456.684.787,25.986.684.787,,"1,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,2.999,99,201,2.699,-,
ceed3,"13,99","11,22","24,28",-,"-34,84%",ON,"0,000",0,"5,00","5,00",2,0,1,-3.682.993.000,,,%,,%,7.361.389.000,2.153.043.000,4.767.260.000,496.549.000,4.270.711.000,955.872.195,5.226.583.195,,"4,88%",Utilidade Pública,Energia Elétrica,Energia Elétrica,586,0,210,376,-,
ceed4,"20,00","20,00","25,00",-,"0,00%",PN,"0,000",0,"2,00","2,00",4,0,1,-3.682.993.000,,,%,,%,7.361.389.000,2.153.043.000,4.767.260.000,496.549.000,4.270.711.000,955.872.195,5.226.583.195,,"4,88%",Utilidade Pública,Energia Elétrica,Energia Elétrica,586,0,210,376,-,
cegr3,"70,00","66,78","70,00","1,73","4,82%",ON,"0,000",0,"4,00","4,00",2,0,1,1.349.113.000,"0,7551","1,2113","60,41%","0,0000","60,41%",4.660.577.000,1.283.657.000,1.154.040.000,540.424.000,613.616.000,18.174.641.240,18.788.257.240,,"0,16%",Utilidade Pública,Gás,Gás,159,6,11,142,-,
